i_deg;j_deg;theta_y;theta_z;mean_theta_y;mean_theta_z
-20;-13;-16.616594;64.89298;-16.610033;64.88218
-20;-12;-15.938942;64.86099;-15.913491;64.85611
-20;-11;-15.106834;64.79638;-15.144651;64.787094
-20;-10;-14.398654;64.53133;-14.355084;64.535034
-20;-9;-13.294286;65.24279;-13.248341;65.23567
-20;-8;-11.791766;65.11702;-11.596456;64.88221
-20;-7;-10.805588;64.480934;-10.794344;64.49274
-20;-6;-9.91399;64.28911;-9.955177;64.28877
-20;-5;-8.995821;64.85414;-8.977659;64.86592
-20;-4;-7.548488;64.75054;-7.5295286;64.74663
-20;-3;-6.9677196;64.645546;-6.9739394;64.60403
-20;-2;-6.4619927;64.37628;-6.424944;64.383446
-20;-1;-4.6166406;64.91918;-4.623637;64.91603
-20;0;-4.2002015;64.78511;-4.173504;64.79462
-20;1;-3.8499272;64.56732;-3.7015953;64.433044
-20;2;-1.615781;64.54571;-1.5969371;64.5525
-20;3;-1.2159764;64.46974;-1.257621;64.47194
-20;4;0.12456965;64.20332;0.10726085;64.21941
-20;5;0.83408326;64.62422;0.8284884;64.630424
-20;6;2.1218095;64.34975;2.1038287;64.34146
-20;7;2.262216;64.28619;2.310888;64.281715
-20;8;4.014556;64.63857;3.9947114;64.58866
-20;9;5.746609;64.076836;5.716357;64.09506
-20;10;6.2258506;64.430786;6.2513685;64.41563
-20;11;7.3716598;64.14294;7.38073;64.134514
-20;12;8.563409;64.09393;8.537472;64.09115
-20;13;9.079995;64.22821;9.055171;64.20969
-20;14;10.063652;64.12814;10.083614;64.13994
-20;15;11.56108;64.41518;11.546965;64.404495
-20;16;12.587775;64.16983;12.585652;64.16781
-20;17;13.04848;64.37152;13.037389;64.38112
-20;18;14.001278;64.19299;13.981316;64.22692
-20;19;14.920691;64.17753;14.950496;64.16467
-20;20;16.397272;64.37594;16.376106;64.362175
-20;21;17.328108;64.1411;17.318024;64.20519
-20;22;18.619211;64.37673;18.649174;64.37532
-20;23;19.589575;64.222664;19.593895;64.204185
-20;24;20.873463;64.392006;20.867233;64.37141
-20;25;21.690832;64.3731;21.680801;64.38654
-20;26;22.466492;63.972054;22.506433;63.984116
-20;27;23.755482;64.137405;23.731253;64.16119
-20;28;24.530638;64.06774;24.538698;64.03771
-20;29;25.739716;64.19905;25.774525;64.19189
-20;30;26.563745;64.23458;26.4308;64.22218
-20;31;27.675203;64.209465;27.674326;64.20236
-20;32;27.94987;64.16078;27.938032;64.15795
-20;33;28.667614;64.187805;28.672203;64.134705
-20;34;30.77521;63.98245;30.79656;63.98446
-20;35;31.498993;64.04304;31.433676;64.101974
-20;36;32.067154;64.11866;32.103306;64.13006
-20;37;33.26952;64.1779;33.25814;64.18867
-20;38;34.94105;64.336075;34.947945;64.32739
-20;39;35.13888;63.964725;35.10754;64.07384
-10;-40;-44.110004;74.903114;-44.18481;74.94761
-10;-39;-43.005917;73.96392;-42.988132;73.975784
-10;-38;-42.223866;75.025116;-42.189106;75.03284
-10;-37;-41.27031;75.18704;-41.25372;75.17482
-10;-36;-40.296947;74.39842;-40.253254;74.46685
-10;-35;-39.20409;74.44974;-39.230606;74.4629
-10;-34;-38.063435;74.604095;-38.095577;74.61354
-10;-33;-37.65801;74.77961;-37.608475;74.75822
-10;-32;-36.391514;74.954285;-36.397694;74.950905
-10;-31;-34.9267;74.95639;-34.959095;74.95671
-10;-30;-33.771057;74.07742;-33.81978;74.07142
-10;-29;-32.887478;74.287315;-32.934277;74.25985
-10;-28;-32.269123;74.36064;-32.229115;74.3172
-10;-27;-30.957891;74.3492;-30.94563;74.35474
-10;-26;-30.67007;75.23038;-30.497093;74.98253
-10;-25;-29.462912;75.28877;-29.402252;75.19722
-10;-24;-28.196325;75.27624;-28.099174;75.12469
-10;-23;-26.650206;74.518005;-26.657513;74.51598
-10;-22;-25.940596;74.543816;-26.378479;75.24696
-10;-21;-24.512115;74.54105;-24.542736;74.5418
-10;-20;-24.345554;74.53823;-24.261448;74.57288
-10;-19;-23.280834;74.48237;-23.289833;74.54465
-10;-18;-21.557055;74.57104;-21.628447;74.54205
-10;-17;-20.719013;74.44313;-20.7555;74.44089
-10;-16;-20.544443;74.42679;-20.513704;74.440796
-10;-15;-18.972443;74.41882;-18.930408;74.41705
-10;-14;-17.873543;75.12556;-17.883444;75.11553
-10;-13;-16.985426;75.09807;-16.992682;75.09604
-10;-12;-16.257507;75.06488;-15.735423;74.63849
-10;-11;-14.690205;74.50404;-14.699534;74.46571
-10;-10;-13.98715;74.38082;-13.931356;74.39256
-10;-9;-13.167045;74.36124;-13.172336;74.35237
-10;-8;-11.41891;74.943436;-11.461229;74.95125
-10;-7;-10.812413;74.77547;-10.838472;74.78142
-10;-6;-9.37234;74.2673;-9.423495;74.23947
-10;-5;-8.870482;74.159454;-8.8724575;74.1683
-10;-4;-8.163829;74.706276;-8.154546;74.69553
-10;-3;-6.629355;74.5057;-6.6179905;74.48954
-10;-2;-6.0024323;74.490715;-5.9530315;74.522095
-10;-1;-5.1502333;74.96779;-5.1628513;74.91591
-10;0;-3.7509532;74.80525;-3.7987401;74.80334
-10;1;-2.7991223;74.32516;-2.890242;74.43589
-10;2;-1.1940758;74.27981;-1.1741656;74.282555
-10;3;-0.58869594;74.60254;-0.5444186;74.609055
-10;4;-0.28155544;74.58523;-0.29780784;74.59299
-10;5;1.1021757;74.486206;1.040961;74.47073
-10;6;2.3427997;74.35617;2.2743304;74.40109
-10;7;3.4511628;74.25305;3.5014987;74.27468
-10;8;3.7020562;74.26716;3.7009394;74.2708
-10;9;5.3664813;74.53809;5.3499765;74.51541
-10;10;6.570771;74.46426;6.576069;74.418274
-10;11;6.7138057;74.43864;6.725878;74.40462
-10;12;8.884191;74.39145;8.867784;74.37462
-10;13;9.083188;74.30801;9.0834875;74.35161
-10;14;10.517063;74.59997;10.350166;74.4488
-10;15;11.595955;74.464134;11.579911;74.46058
-10;16;12.742655;74.41179;12.648497;74.36489
-10;17;12.797052;74.48508;12.832787;74.50684
-10;18;13.808774;74.29541;13.857797;74.29058
-10;19;14.850856;74.31168;14.864851;74.29532
-10;20;16.1778;74.25521;16.154324;74.26096
-10;21;17.135443;74.23151;17.083422;74.24543
-10;22;17.98685;74.24651;17.996471;74.2225
-10;23;18.97507;74.227844;18.996298;74.22591
-10;24;19.939259;74.25453;19.939005;74.28025
-10;25;21.132545;74.29386;21.1444;74.260605
-10;26;22.00416;74.351585;22.052649;74.3369
-10;27;23.183308;74.38609;23.164244;74.36625
-10;28;24.052671;74.317154;24.01005;74.38241
-10;29;24.816738;74.237175;24.831415;74.23502
-10;30;25.95747;74.24464;25.939075;74.25139
-10;31;26.75175;74.278595;26.733128;74.2959
-10;32;27.615185;74.32189;27.630756;74.33834
-10;33;29.748024;74.26268;29.64072;74.2748
-10;34;30.457079;74.177765;30.467587;74.167534
-10;35;31.194689;74.166824;31.139418;74.18319
-10;36;31.953884;74.369644;32.37522;74.530785
-10;37;32.96613;74.27671;32.979977;74.26759
-10;38;33.682373;74.27007;34.29255;74.24701
-10;39;35.472713;74.2954;35.45635;74.28817
0;-40;-44.386726;83.719955;-44.38037;83.72913
0;-39;-43.198486;83.72414;-43.260094;83.67593
0;-38;-42.411396;84.74787;-42.42389;84.740074
0;-37;-40.93929;84.71036;-40.927994;84.74696
0;-36;-40.31906;83.769325;-40.292942;83.77249
0;-35;-39.720062;84.87262;-39.71916;84.851166
0;-34;-38.607174;84.977455;-38.619244;84.950035
0;-33;-37.245255;84.97322;-37.201313;84.996025
0;-32;-36.55967;85.00712;-36.565254;85.009
0;-31;-35.472908;84.989716;-35.483635;85.00486
0;-30;-34.296913;84.06365;-34.256554;84.0519
0;-29;-32.79008;84.01334;-32.776863;84.01435
0;-28;-31.874817;84.01227;-31.829466;84.01488
0;-27;-31.023596;84.060524;-31.042706;84.05045
0;-26;-29.702023;84.13304;-29.735415;84.129135
0;-25;-29.303228;84.13844;-29.296585;84.135765
0;-24;-28.217577;84.12805;-28.206043;84.13746
0;-23;-26.853966;84.19803;-26.856241;84.1788
0;-22;-26.21868;84.20912;-26.185915;84.21277
0;-21;-25.16861;84.21126;-25.182331;84.188736
0;-20;-23.46584;84.21492;-23.521967;84.195114
0;-19;-23.105856;84.18397;-23.12517;84.19699
0;-18;-22.140173;84.229576;-22.135204;84.21732
0;-17;-20.69997;84.22008;-20.741531;84.2307
0;-16;-20.153805;84.898766;-20.18599;84.89926
0;-15;-19.19934;84.86768;-19.151308;84.88101
0;-14;-18.328415;84.861855;-18.31453;84.86363
0;-13;-17.386957;84.83761;-17.350952;84.861946
0;-12;-16.595337;84.78705;-16.587885;84.73015
0;-11;-14.68563;84.22444;-14.767683;84.210724
0;-10;-14.512133;84.10841;-14.483461;84.11542
0;-9;-12.177579;84.795;-12.77669;84.789185
0;-8;-11.785744;84.63588;-11.780938;84.63137
0;-7;-10.353761;84.2244;-10.319855;84.227844
0;-6;-9.396266;84.1483;-9.436474;84.15291
0;-5;-8.261889;84.07764;-8.8616295;84.45432
0;-4;-7.3656073;84.6683;-7.6657147;84.39652
0;-3;-6.658131;84.547516;-6.051828;84.22912
0;-2;-5.588724;84.08831;-5.569976;84.08164
0;-1;-4.9643917;84.55607;-4.9190044;84.57537
0;0;-3.3987343;84.52028;-3.4346285;84.528404
0;1;-2.8970814;84.52242;-2.8920703;84.522125
0;2;-1.70157;84.10579;-1.795326;84.10165
0;3;-0.0684563;84.499306;-0.02323227;84.50122
0;4;0.50857824;84.497635;0.49661463;84.49908
0;5;1.6376579;84.46324;1.6510937;84.44717
0;6;1.7004097;84.42639;1.7083634;84.48112
0;7;2.8734264;84.26095;2.8880036;84.261284
0;8;4.448606;84.25274;4.4944105;84.267395
0;9;4.702974;84.305466;4.7382393;84.296074
0;10;6.2109885;84.767456;6.189584;84.757225
0;11;8.22115;84.53612;7.962579;84.59624
0;12;8.306557;84.55217;8.308001;84.57364
0;13;9.845124;84.740746;9.857081;84.75596
0;14;9.801788;84.66273;9.776824;84.64796
0;15;11.795488;84.5448;11.743393;84.54303
0;16;12.988791;84.71997;12.944135;84.70953
0;17;12.898287;84.6622;12.86657;84.693504
0;18;13.961299;84.68107;13.957138;84.65121
0;19;15.108504;84.60997;15.409347;84.63782
0;20;16.225231;84.715454;16.309248;84.75956
0;21;17.278152;84.72246;17.321503;84.73813
0;22;18.451965;84.72575;18.497715;84.71661
0;23;19.455627;84.56917;19.462982;84.58142
0;24;20.291258;84.347244;20.288738;84.30103
0;25;21.208126;84.29037;21.270193;84.27424
0;26;22.010286;84.21597;22.066385;84.21579
0;27;23.014673;84.32901;22.990534;84.327774
0;28;23.773008;84.37819;23.794228;84.362495
0;29;24.778946;84.56778;24.782068;84.572784
0;30;25.59737;84.53226;25.587103;84.51777
0;31;27.156929;84.25358;27.170052;84.26593
0;32;28.049484;84.27009;28.0588;84.28392
0;33;29.00888;84.21849;29.020424;84.20155
0;34;29.945717;84.57579;29.971159;84.61388
0;35;30.77192;84.45911;31.432426;84.46043
0;36;32.530277;84.26478;32.521507;84.26797
0;37;33.239178;84.291;33.231995;84.27558
0;38;34.146862;84.32491;34.09554;84.34839
0;39;35.039913;84.397064;35.043488;84.41013
10;-40;-44.10051;94.04198;-44.136497;94.07177
10;-39;-42.940388;94.03912;-42.971455;94.01707
10;-38;-42.322582;93.96456;-42.391243;93.95268
10;-37;-41.504337;94.79583;-41.483208;94.77312
10;-36;-40.265438;93.765915;-40.2867;93.77489
10;-35;-39.04929;93.71829;-39.119156;93.74859
10;-34;-37.74418;93.78254;-37.671864;93.75826
10;-33;-36.981342;94.67188;-36.762985;94.3046
10;-32;-36.29238;94.69008;-36.31575;94.66245
10;-31;-35.251404;94.66054;-35.254528;94.64981
10;-30;-34.14881;94.659035;-34.1692;94.647514
10;-29;-33.086067;94.64611;-33.04369;94.62893
10;-28;-31.513128;94.590614;-31.468288;94.58464
10;-27;-30.376507;94.5223;-30.333166;94.535904
10;-26;-29.523516;94.52616;-29.537924;94.52193
10;-25;-28.875896;94.51417;-29.18492;94.460205
10;-24;-28.300865;94.52751;-28.265673;94.551346
10;-23;-26.797907;94.496254;-26.620728;94.49117
10;-22;-25.769361;94.459816;-25.467928;94.45647
10;-21;-25.024881;94.45227;-24.98785;94.45398
10;-20;-23.838684;94.43649;-23.787893;94.442665
10;-19;-22.766016;94.44428;-22.70957;94.43909
10;-18;-21.799564;94.43126;-21.74452;94.436775
10;-17;-20.963821;94.44593;-21.00303;94.436676
10;-16;-19.820532;94.42329;-19.841196;94.4268
10;-15;-18.829967;94.42543;-18.83438;94.41234
10;-14;-18.181152;94.45288;-18.21039;94.443474
10;-13;-17.481054;94.41135;-17.49841;94.92382
10;-12;-15.197548;94.47616;-15.145387;94.47776
10;-11;-14.921742;94.36625;-14.957159;94.387436
10;-10;-13.9875765;94.488785;-13.968703;94.4783
10;-9;-13.488502;94.367294;-13.402314;94.381294
10;-8;-11.336968;94.481895;-11.406305;94.4798
10;-7;-10.260734;93.886765;-10.223678;93.88744
10;-6;-10.258198;94.49246;-9.880411;94.489426
10;-5;-9.590867;94.4918;-9.525998;94.48836
10;-4;-7.937564;94.49727;-7.9204783;94.50756
10;-3;-6.6188016;94.04436;-6.9213114;94.201
10;-2;-6.1084776;94.50424;-6.1568403;94.50839
10;-1;-4.2390385;94.628006;-4.3950286;94.62945
10;0;-4.113887;94.50177;-4.092811;94.500275
10;1;-3.9040895;94.53961;-3.898364;94.56154
10;2;-0.9733507;94.322464;-1.0563321;94.672745
10;3;-0.61354095;94.52674;-0.62964517;94.52595
10;4;-0.5962238;94.41502;-0.6102345;94.419876
10;5;1.7465385;94.15375;1.7695166;94.16771
10;6;2.3430471;94.6962;2.3546407;94.71391
10;7;2.7940903;94.74668;2.8539748;94.75855
10;8;5.173412;94.467354;4.925818;94.46333
10;9;5.109552;94.4247;5.112356;94.41963
10;10;6.1825285;94.15636;6.201105;94.15486
10;11;6.340794;94.41432;6.348516;94.43029
10;12;8.93837;94.26245;8.939461;94.244606
10;13;9.051125;94.26707;9.042104;94.28618
10;14;10.345761;94.38468;10.323142;94.39485
10;15;11.32059;94.4225;11.321113;94.401634
10;16;12.363432;94.354385;12.3673;94.38833
10;17;12.613205;94.39805;12.563334;94.39309
10;18;14.80802;94.35871;14.779998;94.424706
10;19;15.861236;94.46269;15.891028;94.4665
10;20;15.857689;94.42732;15.861278;94.43145
10;21;16.873093;94.51144;17.884018;94.480865
10;22;18.840979;94.491325;18.878414;94.51965
10;23;19.644936;94.43359;19.55376;94.44507
10;24;19.477196;94.506256;19.693377;94.49905
10;25;21.578625;94.58174;21.578634;94.55662
10;26;22.491957;94.53401;22.513376;94.572395
10;27;22.270542;94.383415;22.316439;94.38351
10;28;24.313284;94.43111;24.352863;94.44341
10;29;25.24423;94.45671;25.231728;94.44829
10;30;25.928024;94.444275;25.936357;94.468864
10;31;26.848507;94.566124;26.82778;94.57205
10;32;28.796408;94.709;28.771965;94.71474
10;33;29.584911;94.72987;29.617178;94.72287
10;34;30.34459;94.44833;30.29088;94.45908
10;35;30.92605;94.37537;30.951561;94.41355
10;36;31.887348;94.4754;31.872004;94.451515
10;37;33.864136;94.742424;33.872887;94.7793
10;38;34.64149;94.630775;34.65686;94.64796
10;39;35.17686;94.53762;35.16036;94.48635
20;-40;-44.20626;104.806915;-44.149708;104.77693
20;-39;-42.690495;104.54704;-42.688656;104.54371
20;-38;-42.026836;105.37917;-42.425396;105.3865
20;-37;-41.321373;104.32723;-41.277966;104.34284
20;-36;-40.15356;104.2257;-40.106213;104.251564
20;-35;-39.383163;104.999146;-39.38139;104.998085
20;-34;-38.643284;104.83612;-38.359097;104.850555
20;-33;-37.430386;104.756935;-37.366253;104.73274
20;-32;-36.130756;104.549;-36.163025;104.53516
20;-31;-35.075344;104.53761;-35.01998;104.537544
20;-30;-33.674305;104.44975;-33.695816;104.45344
20;-29;-33.27485;105.30356;-33.227116;105.27304
20;-28;-32.626583;105.12154;-32.485123;105.143616
20;-27;-31.451021;105.1215;-31.53921;105.10046
20;-26;-30.441687;105.044106;-30.479605;105.023506
20;-25;-29.29032;104.96686;-29.277546;104.971054
20;-24;-28.283922;104.963455;-28.310934;104.94054
20;-23;-27.301182;104.894264;-27.337044;104.89296
20;-22;-26.31838;104.87377;-26.322367;104.85395
20;-21;-25.175776;104.854416;-25.07508;104.85376
20;-20;-23.719843;104.86743;-23.75737;104.86284
20;-19;-22.902912;104.84216;-22.844385;104.84816
20;-18;-22.071451;104.859146;-22.117992;104.82387
20;-17;-21.158401;104.80656;-21.151175;104.817154
20;-16;-19.936165;104.84635;-19.979372;104.84512
20;-15;-19.056467;104.86174;-18.931248;104.81568
20;-14;-17.268541;104.81072;-17.279137;104.80138
20;-13;-16.523785;104.806854;-16.479961;104.81133
20;-12;-15.613122;104.881035;-15.593048;104.89155
20;-11;-15.055375;104.849785;-15.012186;104.846245
20;-10;-13.956341;104.887886;-13.9516735;104.90758
20;-9;-12.247174;104.381996;-12.2674055;104.38042
20;-8;-11.469102;104.4255;-11.503596;104.41956
20;-7;-11.113426;104.97815;-11.110019;104.92524
20;-6;-10.380845;105.01487;-10.351982;105.02667
20;-5;-8.55577;104.56411;-8.54877;104.56153
20;-4;-7.9593077;104.61277;-7.9810805;104.61508
20;-3;-6.4003553;104.70133;-6.480961;104.65766
20;-2;-6.0447745;105.1976;-5.9444838;104.87309
20;-1;-4.4715605;104.679245;-4.4268146;104.70166
20;0;-3.8751657;104.82435;-3.992123;104.80488
20;1;-2.4837494;104.86883;-2.5164294;104.8512
20;2;-2.0150182;104.9253;-2.0557706;104.90469
20;3;-0.46725252;104.54356;-0.49884397;104.53097
20;4;-0.0016612913;104.68351;-0.045379367;104.67796
20;5;0.12869775;105.03301;0.11136832;105.037926
20;6;2.5390182;104.67217;2.571017;104.67625
20;7;2.973238;104.82097;3.038797;104.8734
20;8;3.2944403;104.92643;3.2437332;104.90711
20;9;5.679637;104.665276;5.5723276;104.78232
20;10;5.6240315;104.910576;5.5952787;104.90157
20;11;6.8991055;105.01482;6.878616;105.00258
20;12;8.3209505;104.74851;8.337914;104.78088
20;13;9.436752;104.89368;9.449506;104.87687
20;14;10.912077;104.75376;10.120383;104.85521
20;15;11.961607;104.7652;12.000491;104.78752
20;16;11.720524;105.043236;11.764295;105.03414
20;17;13.207377;104.882256;13.187538;104.86837
20;18;14.184516;104.88545;14.221155;104.902
20;19;14.215405;105.007576;14.244807;105.0339
20;20;16.440687;104.88235;16.466568;104.87889
20;21;17.536598;104.99039;17.467693;104.94346
20;22;18.652231;104.85703;18.632452;104.85533
20;23;19.493507;104.8122;19.461159;104.79726
20;24;20.235197;104.75159;20.187344;104.79336
20;25;21.329798;104.797035;21.323843;104.73564
20;26;22.25828;104.915955;22.269;104.92448
20;27;23.35757;105.03316;23.326696;105.03648
20;28;24.2947;105.00156;24.270935;105.01386
20;29;25.110518;105.06378;25.081915;104.97638
20;30;27.035044;104.91923;27.071224;104.92512
20;31;26.83922;104.93653;26.89871;104.91264
20;32;27.741625;105.00636;27.726002;104.980576
20;33;29.736736;105.161476;28.622368;105.05963
20;34;30.471317;105.110214;30.482162;105.110634
20;35;31.257263;104.99886;31.24359;104.99996
20;36;32.095375;104.97508;32.09289;104.94338
20;37;33.99025;105.213745;33.501804;105.170586
20;38;33.648766;105.10418;33.66171;105.11321
20;39;34.40956;105.01512;34.431236;104.989944
30;-40;-44.52785;115.06747;-44.52794;115.03818
30;-39;-43.262295;114.58103;-43.303093;114.397484
30;-38;-41.62608;113.44679;-41.81036;113.75675
30;-37;-41.06449;114.23453;-41.114017;114.22823
30;-36;-39.73709;114.091805;-39.76395;114.07128
30;-35;-38.465725;113.84119;-38.489166;113.839516
30;-34;-37.989212;114.48756;-37.89253;114.53173
30;-33;-36.9766;114.437225;-37.005013;114.44188
30;-32;-36.266808;114.290535;-36.201614;114.27804
30;-31;-34.884148;114.146416;-34.865997;114.17309
30;-30;-34.528095;114.86542;-34.487343;114.87491
30;-29;-33.400444;114.762024;-33.356514;114.7621
30;-28;-32.12026;114.635376;-32.11332;114.64372
30;-27;-31.097996;114.58313;-31.078917;114.572876
30;-26;-29.821783;114.51405;-29.88602;114.50174
30;-25;-28.800625;114.46738;-28.80958;114.39849
30;-24;-27.548803;114.276306;-27.545729;114.264206
30;-23;-26.491924;114.20826;-26.70724;114.23948
30;-22;-25.417551;114.21986;-25.414652;114.225006
30;-21;-25.05221;114.199814;-25.03829;114.19453
30;-20;-23.868584;114.22381;-23.84196;114.21944
30;-19;-22.902725;114.216675;-22.959826;114.221214
30;-18;-22.00759;114.22788;-22.02623;114.20418
30;-17;-21.18271;114.19056;-21.219593;114.183784
30;-16;-20.59438;114.83266;-20.568396;114.81605
30;-15;-19.607178;114.89086;-19.569407;114.89984
30;-14;-17.767952;114.30651;-18.613329;114.77236
30;-13;-16.760447;114.33928;-16.743795;114.337296
30;-12;-15.658251;114.42549;-15.667951;114.42947
30;-11;-14.946972;114.45583;-14.928132;114.467865
30;-10;-14.1165285;114.46844;-14.123015;114.47144
30;-9;-12.454833;114.58804;-12.642862;114.595406
30;-8;-10.651324;114.01648;-10.635305;114.01674
30;-7;-10.332403;114.527596;-10.308899;114.51568
30;-6;-10.354874;114.78102;-10.333498;114.78732
30;-5;-9.529324;114.857315;-9.554579;114.85083
30;-4;-7.7318087;114.39611;-7.7079515;114.40111
30;-3;-6.302239;114.41143;-6.358937;114.411415
30;-2;-5.8527784;114.470085;-5.8229065;114.477585
30;-1;-3.9990635;114.18859;-3.9519541;114.20597
30;0;-3.5089788;114.27893;-3.5164557;114.28031
30;1;-3.3905554;114.77717;-3.3716147;114.76598
30;2;-1.628783;114.48444;-1.6279662;114.48533
30;3;-0.29163176;114.58337;-0.25938398;114.598305
30;4;0.23251067;114.69831;0.22063576;114.70085
30;5;1.842062;114.44371;1.8685665;114.449394
30;6;2.187093;114.52668;2.1964974;114.51707
30;7;3.4454641;114.604614;3.4384072;114.62717
30;8;4.669503;114.7222;4.608286;114.706474
30;9;4.940132;114.758644;4.9185038;114.759315
30;10;5.0593534;114.797745;5.0709357;114.80766
30;11;6.5866;114.62017;6.6257434;114.649185
30;12;7.8404617;114.77896;7.8620415;114.7519
30;13;9.375163;114.67979;9.383833;114.6665
30;14;10.464406;114.71273;10.481402;114.73832
30;15;11.884431;114.67763;11.87609;114.67388
30;16;12.037085;114.75589;11.994527;114.761696
30;17;13.133351;114.834404;13.429655;114.76848
30;18;14.439071;114.81354;14.4271345;114.82058
30;19;15.446412;114.83158;15.477141;114.81994
30;20;16.775053;114.855934;16.790201;114.827866
30;21;17.71467;114.86753;17.058552;114.84594
30;22;18.606289;114.86468;18.99661;114.87543
30;23;18.93681;114.87748;18.8587;114.85175
30;24;19.335033;114.84135;19.437069;114.82614
30;25;22.006224;114.82879;22.010527;114.86094
30;26;21.824505;114.81285;21.865427;114.80908
30;27;24.120756;114.96194;24.091276;114.98474
30;28;24.93395;114.96959;24.940565;114.97642
30;29;24.706665;114.94507;24.74481;114.93646
30;30;26.87318;115.0122;26.863142;115.04199
30;31;26.54306;114.83016;26.529512;114.82996
30;32;28.685694;114.96383;28.665972;114.98039
30;33;29.385206;114.8432;29.378391;114.86812
30;34;30.506744;115.07604;30.481787;115.078545
30;35;31.097843;114.917915;31.108644;114.92473
30;36;32.33164;115.077095;32.274693;115.0717
30;37;34.361145;115.20549;34.358078;115.23146
30;38;34.96491;115.03327;34.964165;115.03954
30;39;34.64701;114.796745;34.738995;114.83312
40;-40;-43.37231;124.11258;-43.446545;124.1036
40;-39;-42.487984;124.07612;-42.45006;124.08457
40;-38;-40.966347;123.83412;-41.00289;123.8134
40;-37;-39.836014;123.37298;-39.860775;123.39959
40;-36;-39.273434;124.20727;-39.310654;124.20224
40;-35;-38.52517;123.803345;-38.545723;123.78736
40;-34;-37.120335;123.65532;-37.18242;123.62673
40;-33;-35.91841;123.41662;-35.905552;123.42323
40;-32;-35.578747;123.988174;-35.573063;124.00421
40;-31;-34.287006;123.81098;-34.256184;123.83934
40;-30;-33.127407;123.74338;-33.178963;123.74032
40;-29;-31.95359;123.660965;-31.99004;123.6544
40;-28;-30.602211;123.56618;-30.645424;123.55752
40;-27;-30.297201;124.188705;-30.32228;124.188484
40;-26;-29.143606;124.073906;-29.124052;124.09016
40;-25;-29.187729;124.70974;-29.156727;124.62429
40;-24;-27.950182;124.63381;-27.990223;124.63152
40;-23;-26.794762;124.55672;-26.822552;124.5618
40;-22;-25.81967;124.5471;-25.84768;124.56277
40;-21;-24.568727;124.53862;-24.59398;124.53016
40;-20;-23.49456;124.51035;-23.518032;124.51084
40;-19;-22.494457;124.55314;-22.54911;124.53885
40;-18;-21.628515;124.48925;-21.588543;124.49553
40;-17;-20.646067;124.49242;-20.600636;124.48568
40;-16;-18.407969;123.79903;-18.40465;123.796875
40;-15;-17.511478;123.902;-17.472631;123.91898
40;-14;-16.6021;123.95133;-16.63829;123.95607
40;-13;-15.754085;123.966354;-15.981216;124.121796
40;-12;-15.307845;124.53301;-15.273796;124.53385
40;-11;-14.489101;124.643776;-14.629206;124.63737
40;-10;-13.255783;124.216805;-13.255938;124.23346
40;-9;-12.3505745;124.326866;-12.324654;124.325745
40;-8;-11.631558;124.39345;-11.571688;124.3925
40;-7;-10.944398;124.43933;-10.957534;124.43186
40;-6;-10.14951;124.54099;-10.148013;124.56157
40;-5;-8.1906595;124.25045;-8.229539;124.23914
40;-4;-7.5802155;124.377014;-7.5440974;124.38443
40;-3;-6.958962;124.48139;-6.989163;124.476135
40;-2;-5.562671;124.45034;-5.597518;124.44608
40;-1;-4.270493;124.71316;-4.745794;124.710396
40;0;-3.7146559;124.85264;-3.722207;124.848404
40;1;-1.9981695;124.3845;-2.780765;124.6871
40;2;-1.4737877;124.53712;-1.5509238;124.53053
40;3;-0.951336;124.816315;-0.9916561;124.82264
40;4;0.66423404;124.419044;0.7043646;124.43214
40;5;1.9384669;124.56183;1.3072112;124.54542
40;6;3.7777586;124.41831;3.802854;124.46127
40;7;4.0522847;124.53072;4.0583916;124.53083
40;8;4.375597;124.846794;4.42094;124.85787
40;9;6.0561743;124.59666;6.0190873;124.59693
40;10;6.445043;124.70371;6.351882;124.69493
40;11;7.9828677;124.69;7.9831433;124.66605
40;12;8.116266;124.75232;8.12972;124.74083
40;13;10.602322;124.69933;10.60461;124.706474
40;14;10.676217;124.77027;10.6573305;124.76495
40;15;10.8342285;124.80636;10.869072;124.91041
40;16;13.34228;124.77778;12.935364;124.783905
40;17;13.299574;124.82426;13.288939;124.829704
40;18;14.748041;124.810974;14.776306;124.81181
40;19;15.622551;124.84386;15.642992;124.851456
40;20;16.986937;124.82649;16.986341;124.83186
40;21;16.951815;124.8511;17.159868;124.86435
40;22;19.19722;124.90593;19.201128;124.87655
40;23;19.19637;124.93733;19.165358;124.96843
40;24;21.146448;125.07073;20.953419;124.986046
40;25;21.957102;125.06693;21.918518;125.07043
40;26;23.255423;125.13699;23.251669;125.11885
40;27;23.993618;125.04457;24.01627;125.02065
40;28;23.806025;124.98172;23.758753;124.9728
40;29;25.89459;124.74968;25.905863;124.76904
40;30;26.281084;124.965706;25.891907;124.72236
40;31;28.382923;125.10734;28.407492;125.10601
40;32;28.148726;124.93616;28.18769;124.95326
40;33;30.240442;125.14653;30.243027;125.0735
40;34;29.980686;124.76385;29.980547;124.77767
40;35;31.247858;125.253;31.20241;125.28488
40;36;32.316437;125.18619;32.29682;125.19056
40;37;32.844105;124.693405;32.881634;124.699615
40;38;35.457508;125.250626;35.430027;125.25208
40;39;35.187073;125.04628;35.276386;125.08987
50;-40;-43.594704;133.74837;-43.511124;133.7294
50;-39;-42.68575;134.12521;-42.724148;134.12694
