i_deg;j_deg;theta_y;theta_z;mean_theta_y;mean_theta_z
-80;-22;26.496201501045782;-12.6042280261315;26.27008252044344;-12.562388975024513
-80;-21;25.376545255654655;-12.383708081680188;25.248572324359923;-12.512651363281506
-80;-20;24.001541993524363;-12.61467588548837;24.039422428568912;-12.538868302723348
-80;-19;22.80789728934486;-12.481078296497262;23.050182990401346;-12.52219651967568
-80;-18;22.245461807545755;-12.440165144645066;22.131559325742852;-12.478406705652452
-80;-17;20.973426188144966;-12.407362999264247;21.158981042383417;-12.460839751735188
-80;-16;20.100883154932685;-12.48637925977027;19.909257557918146;-12.382578897888607
-80;-15;18.91726019202061;-12.32433191936722;18.957864585754944;-12.303776974461718
-80;-14;18.113360937292295;-12.387122306879279;18.109797156577095;-12.271434312352055
-80;-13;17.073797476072084;-12.28219246832135;16.880947317508344;-12.221924992244672
-80;-12;15.711768323485979;-12.156463260186438;15.974953057024718;-12.172066904489345
-80;-11;15.03639619165163;-12.178614139608152;15.033156459298223;-12.174878045218504
-80;-10;13.678634446385221;-12.100071920099762;13.649443245281816;-12.088334272307826
-80;-9;12.735562555296362;-12.036588518536668;12.698498334070333;-12.069490972116448
-80;-8;11.608698252315866;-12.085627944058363;11.661587775264154;-12.084537418057986
-80;-7;10.575019697752078;-11.989256923857328;10.562345424380975;-12.038845879793291
-80;-6;9.685084407085506;-12.00904835882165;9.30892573419131;-12.040311829966651
-80;-5;8.631118926353615;-11.984620663006842;8.521530409938935;-11.970852479510665
-80;-4;7.732407040468694;-11.949421482269022;7.600346596979388;-11.920812288170264
-80;-3;6.571299228769116;-11.828747682211851;6.5467018546830715;-11.874537828577115
-80;-2;5.409768158071955;-11.78671422023968;5.471408538268943;-11.810255614900566
-80;-1;4.44679940515347;-11.738068050206214;4.127520524279676;-11.741216539808072
-80;0;3.509670923600943;-11.720329078636757;3.4195108241429715;-11.720765856861231
-80;1;2.4223610561701867;-11.63371378289404;2.5473636188958038;-11.656513343196218
-80;2;1.4222641305111954;-11.58426742261929;1.4101389722702784;-11.601863865053554
-80;3;0.7959567140986257;-11.534952986585644;0.8977508709975275;-11.54664302418753
-80;4;0.5036735864526072;-11.536680728816766;0.3968535203902208;-11.506563592517656
-80;5;0.274933907292578;-11.503132170770952;0.09003836128768283;-11.497189864450089
-80;6;-0.8211675595828303;-11.428168676992746;-0.6846086447718165;-11.428775008383745
-80;7;-1.5247911577694844;-11.379781614118842;-1.6022643374570114;-11.379983777012848
-80;8;-1.9989068062178605;-11.379614201278416;-2.2443961541894484;-11.375723398820018
-80;9;-3.2272740195758574;-11.25645854041069;-2.9750064647164565;-11.2603381078385
-80;10;-3.294757557160642;-11.147612443163482;-3.5887675836600472;-11.177451203171582
-80;11;-4.514395443653766;-11.148491431290973;-4.8635132373532235;-11.131876491007304
-80;12;-6.298423338716573;-11.21136278106097;-5.858013965501866;-11.163302172728233
-80;13;-6.866137236443608;-11.055141944283239;-7.012229447898654;-11.080742931867505
-80;14;-7.658454375776786;-11.068714223469051;-7.943069547149733;-11.078970453492243
-80;15;-9.214584249467025;-10.982224615043634;-9.106704920877933;-11.029908829284969
-80;16;-10.249808887267397;-10.959380207355283;-10.280840974760999;-10.937296396754173
-80;17;-10.53621881660026;-11.00505418357897;-10.77790445877365;-10.96877960744939
-80;18;-11.891864169506924;-10.89094743666054;-11.974675513605545;-10.937286480188204
-80;19;-13.495877684147736;-10.932431295346301;-13.26705884840325;-10.917856295465356
-80;20;-13.96371091739774;-10.876738297639037;-13.960094564116284;-10.852085424934193
-80;21;-15.57174228495924;-10.817232926974823;-15.38287229546483;-10.780357878893314
-80;22;-16.631683043211208;-10.845983795418114;-16.359005395675787;-10.811858184888127
-80;23;-17.155389023959394;-10.87621566221641;-17.088519873841456;-10.842480747017085
-80;24;-18.441391515029636;-10.698592856060202;-18.407108162943935;-10.692874354858128
-80;25;-19.476751971035856;-10.67117707542508;-19.531363612693;-10.72163225092397
-80;26;-20.479872039756838;-10.703155595120265;-20.403799806308694;-10.633864619741148
-80;27;-21.46627380906861;-10.566160139695999;-21.30726812406738;-10.574905168268566
-80;28;-22.516262406426335;-10.680631481256972;-22.37854717714177;-10.625200343592821
-80;29;-23.627879018573772;-10.516522013524716;-23.49042373370406;-10.574568192122278
-80;30;-24.621532177907405;-10.417155765998142;-24.536813224227398;-10.435629635192953
-80;31;-25.75055732691125;-10.464865251337269;-25.621560644653915;-10.53335118297615
-80;32;-26.636447180423527;-10.402037751322736;-26.728369837083637;-10.39172330881835
-80;33;-27.787100002157633;-10.356292557156928;-27.497746107942504;-10.387714051830084
-80;34;-29.030632012915692;-10.335012299154913;-28.710517263943697;-10.256583915284947
-80;35;-29.5714358899909;-10.117448337805351;-29.628154422927402;-10.305856305082173
-80;36;-30.733783407851153;-10.178689340415222;-30.64433746853196;-10.228320945408155
-80;37;-31.670414151907725;-10.265310545716856;-31.692441022125507;-10.10135114253078
-80;38;-33.023680348547906;-10.197636982509618;-32.73029614342782;-10.153045884432283
-80;39;-33.5408537678216;-10.07185312531693;-33.55683337951536;-10.156460955850426
-70;-40;44.21667399624407;-23.33583846595668;44.281528973709015;-23.20442633835892
-70;-39;43.39560260083866;-23.265142725887532;43.41220504517088;-23.276829940902232
-70;-38;42.20697255506581;-23.545360927220067;42.21625902201956;-23.36580369396155
-70;-37;41.276980748392084;-23.24385904030858;41.292366981645415;-23.157593952655503
-70;-36;40.39889973850784;-23.206668608364065;40.271236418709;-23.26870754538894
-70;-35;39.56093932609227;-23.193785411273304;39.38642252872806;-23.183915720964418
-70;-34;38.30241199797998;-23.23271203977236;38.28980858482488;-23.141894042855583
-70;-33;37.495894522000036;-23.31807143790722;37.3907541134904;-23.038325367330472
-70;-32;36.541742564681826;-23.033587584860726;36.43837365507708;-23.004402763195117
-70;-31;35.237719778797285;-23.20094948016053;35.0902165415942;-23.068787479440903
-70;-30;34.320461587767575;-22.99622180198877;34.16687604814181;-22.858811822664762
-70;-29;33.44122715882117;-22.85849310922056;33.288558093185664;-22.965113721922307
-70;-28;32.43110753299132;-22.854264009318285;32.44391386450039;-23.03819478436615
-70;-27;31.247280030853744;-22.801530811195875;31.29406561059008;-22.915254386492457
-70;-26;30.691844765972927;-22.82118282862388;30.391628312078506;-22.82923362996332
-70;-25;29.327910125434098;-22.790786071839566;29.371284403222727;-22.875993910867535
-70;-24;28.208593361972174;-22.875038749159522;28.146154117425873;-22.862378539984476
-70;-23;27.34227635649457;-22.778802788224095;27.266165927292928;-22.716059385350185
-70;-22;26.293205874423837;-22.82612556844112;26.420016394830864;-22.757042001643246
-70;-21;25.457832452096213;-22.78784591322939;25.379812922893596;-22.806866946205883
-70;-20;24.097136891073635;-22.767017486461395;24.056132773553113;-22.68026638390743
-70;-19;23.116915668325163;-22.657857411721096;23.26286542720276;-22.728410930021134
-70;-18;22.130144845467502;-22.57071509733541;22.31863137070501;-22.554420926728945
-70;-17;21.13974393273724;-22.59988373517073;21.262309696235263;-22.546551688272004
-70;-16;20.11733818147447;-22.54495214638173;20.104632999478746;-22.49485070662448
-70;-15;19.119354682648538;-22.387853678403026;19.299452358789942;-22.434009074757185
-70;-14;18.354091407684308;-22.453479442983948;18.37176624944055;-22.444831813839365
-70;-13;17.042365863401702;-22.34529367946818;17.100511574497258;-22.38795695936569
-70;-12;15.959033235794342;-22.356194744574058;16.232946188020712;-22.284538168174457
-70;-11;15.115282311063702;-22.229800223418174;15.022725517498532;-22.25027383193258
-70;-10;14.149927669351971;-22.302553933709248;14.086512385972735;-22.32313670927088
-70;-9;12.990876755607422;-22.266513225456514;12.87349901537059;-22.2720674334142
-70;-8;12.23474018066924;-22.139641895586603;12.181220224696377;-22.18179511596118
-70;-7;11.18909708180603;-22.203041019854787;11.28430009307469;-22.19414118903106
-70;-6;10.20573295554234;-22.09839031222886;9.960463910804393;-22.150952971589945
-70;-5;8.746785208035197;-22.049730696899054;8.887988957573942;-22.019372751685573
-70;-4;8.178796048145879;-22.09064538746117;7.9223886618754085;-22.06307147445545
-70;-3;6.94698144557894;-21.98117310266811;6.908528687749271;-21.998446873246724
-70;-2;6.009736454314369;-21.931436600736546;5.918480985330531;-21.939210555641058
-70;-1;5.111659618225415;-21.87836783027817;5.041979431795414;-21.900453361653177
-70;0;4.1675138642226806;-21.85022570285622;4.252064538717301;-21.86165429838387
-70;1;3.076633617698619;-21.78638576786598;2.996305931172165;-21.78366363989933
-70;2;1.756406079787124;-21.735360111278062;1.8915183682784833;-21.746796634090757
-70;3;1.6906101650022953;-21.749881124623354;1.5000715192422356;-21.721726949281173
-70;4;0.9478949518817217;-21.655098357940876;1.0266857468120678;-21.66421290455465
-70;5;0.5154001888527087;-21.615674749799553;0.5455059986856332;-21.628567105200894
-70;6;-0.7894318743936649;-21.55461052295444;0.041943324789539056;-21.583311589792903
-70;7;-1.1031575383732406;-21.457795016508033;-0.9208621121235827;-21.486243193485443
-70;8;-1.5444023371413753;-21.45998152248207;-1.8490994669083756;-21.462525909874046
-70;9;-2.3475377597826657;-21.41461248842783;-2.4143979421037143;-21.412920732627477
-70;10;-2.859931800836945;-21.40825531206838;-3.2245800395224573;-21.353589744020688
-70;11;-4.268191134076335;-21.34772464545614;-4.2547676681053135;-21.371036411441267
-70;12;-5.720535193172879;-21.315821673655176;-5.380398166841994;-21.31556870639767
-70;13;-6.994307570768874;-21.2679966336902;-6.897699929095022;-21.247804466758748
-70;14;-7.949094181191129;-21.14186001591686;-7.823608060621444;-21.15781572200464
-70;15;-8.335462812045378;-21.17163050047511;-8.505145958594916;-21.169475694164536
-70;16;-10.428187557241948;-21.104228517931105;-9.99724160436016;-21.115429740663814
-70;17;-11.06433213550206;-21.10330419151725;-10.80744224261143;-21.108557796292228
-70;18;-11.946080104118469;-21.129338498299216;-11.910510611658315;-21.106312072834143
-70;19;-12.80213979366924;-21.064727175513458;-12.765921291863261;-21.062095356426077
-70;20;-14.06691305039263;-21.09821066558714;-13.966016640873052;-20.982833767283754
-70;21;-14.91009717302461;-21.165681388309753;-14.982298071691753;-21.035447686616457
-70;22;-15.714958196869084;-21.02468008479577;-15.961404771588182;-20.92326371297116
-70;23;-17.290744814217245;-20.8675550565151;-17.148791912036106;-20.874242524091365
-70;24;-18.27072595014386;-20.917398762527537;-18.126632000096897;-20.910214446712928
-70;25;-18.99075026349928;-20.967593814302074;-18.94010915354698;-20.915792160915917
-70;26;-20.231841360537146;-20.898831943482136;-20.14976482177961;-20.814580439003525
-70;27;-21.162866741154037;-20.78167227394913;-21.24805307611768;-20.876675090979933
-70;28;-21.992743575617975;-20.93896587606799;-22.109332575541114;-20.8025634209251
-70;29;-23.096962910954673;-20.80350326745476;-23.313644220379143;-20.78829090229384
-70;30;-24.17705834519368;-20.761404553121526;-24.18876872767849;-20.74565956724693
-70;31;-25.121755516806054;-20.647611721322196;-25.173177566957953;-20.670921897735518
-70;32;-26.100778920479875;-20.79799172964267;-26.031776800026734;-20.722082697998115
-70;33;-27.260493017956463;-20.574027172991855;-27.27492423536396;-20.550932425113587
-70;34;-28.46614896319608;-20.587147013663504;-28.437682146379665;-20.560432231670536
-70;35;-29.28915236594343;-20.472674239821878;-29.434594768425953;-20.515455946875214
-70;36;-30.425151543694504;-20.421393625424784;-30.422532081831623;-20.46373654133122
-70;37;-31.038387084344418;-20.497760377642;-31.212109481660445;-20.416327781219053
-70;38;-32.31348159205904;-20.396887050951115;-32.4036124506688;-20.501635218621793
-70;39;-33.310135084063376;-20.143064026800086;-33.28454071504643;-20.345129003858577
-60;-40;44.462913898858915;-33.208726661616545;44.698272855470485;-33.17323600457518
-60;-39;43.76602640136994;-33.16856973226901;43.85063887491797;-33.300256342757066
-60;-38;42.575149825654464;-33.06583927093306;42.57714433882331;-33.17958208196315
-60;-37;41.68407073227895;-33.056714664709766;41.613558216549386;-33.12254139590089
-60;-36;40.703211647349065;-33.235033582088924;40.689356482954324;-33.195807100757605
-60;-35;39.927679600759255;-33.18871803911806;39.832197375375145;-33.08686445981857
-60;-34;38.56052326675438;-33.14197824716033;38.699830761987045;-33.094114546691614
-60;-33;37.6345867901809;-33.236350193103064;37.723229915713546;-33.13863582306165
-60;-32;36.898437122681024;-33.04828138168794;36.71369244723041;-33.03248717850507
-60;-31;35.41044117681612;-32.97069196334619;35.63745040851427;-33.00569183012216
-60;-30;34.57004069263227;-33.11574884951437;34.67271665275851;-33.00053933662018
-60;-29;33.952600328704726;-33.0477612105828;33.82855098094791;-32.92926197098943
-60;-28;32.62067741145206;-32.88421281921046;32.55554926118946;-32.99051188221397
-60;-27;31.604742674396128;-32.85083987478824;31.63505923815902;-32.843439715195075
-60;-26;30.454215049261023;-32.85024170533505;30.651106295586374;-32.87046714985331
-60;-25;29.857194701733327;-32.8861326173233;29.68006439308757;-32.91943649613745
-60;-24;28.532143913847815;-32.82931329614952;28.669251494617136;-32.77704245383717
-60;-23;27.530355155700533;-32.87038297306949;27.547390864576833;-32.812568759248364
-60;-22;26.472220675301905;-32.68626812864652;26.74770532018425;-32.64273797953322
-60;-21;25.754504994716456;-32.71463454907302;25.66066845138388;-32.66383318673658
-60;-20;24.21520331696273;-32.64678261429377;24.400389826663417;-32.61921418717755
-60;-19;23.560166262685712;-32.49353009098058;23.575633075562823;-32.53545955306
-60;-18;22.388197715240175;-32.51011550563359;22.409351016148563;-32.58142816468834
-60;-17;21.648078208308124;-32.430080337658595;21.608310769835768;-32.458785833135025
-60;-16;20.239673912859036;-32.559090084100774;20.276985282516815;-32.50240554673697
-60;-15;19.24132458911993;-32.6326939910273;19.438823882027403;-32.53051800954131
-60;-14;18.580955326407405;-32.43624124977051;18.336376904769494;-32.42445676460264
-60;-13;17.467396076425647;-32.332884844429564;17.34276407963743;-32.368690862153045
-60;-12;16.49394393645459;-32.34241365797535;16.485283382010316;-32.28519093375342
-60;-11;15.179223858148976;-32.329586102485685;15.273732933447043;-32.30756010357547
-60;-10;14.39105145224184;-32.19976819919443;14.322822719122728;-32.210816515089796
-60;-9;13.137278317952415;-32.25572365193155;13.267147069829475;-32.23301804317431
-60;-8;12.081954820032246;-32.20752000934571;12.254089662309097;-32.18002876594998
-60;-7;11.133986110319801;-32.10214938480297;11.305107720900855;-32.07880404198414
-60;-6;9.893238401282096;-32.1121255173226;10.138356795177655;-32.05674653212558
-60;-5;8.985383578903317;-32.0128688272516;8.85143499332338;-32.026042188984924
-60;-4;8.276492956185681;-31.954977057335547;8.158775896740998;-32.002456585583985
-60;-3;6.963311015750351;-31.934959810987273;7.072100902813102;-31.92847400240868
-60;-2;5.667229894540091;-31.921610454272578;5.957786543769909;-31.896838950143934
-60;-1;5.267871557051691;-31.92672922078911;5.248277829452345;-31.89000808922639
-60;0;4.588511637384765;-31.83748630915863;4.622426095386542;-31.845310394046674
-60;1;3.712939417561861;-31.800844191356767;3.733822142100962;-31.800644943419986
-60;2;2.7874353875334275;-31.769381504672616;2.6026325326719606;-31.718633661281306
-60;3;1.467072521576451;-31.663470854259415;1.417765730405504;-31.68949486506455
-60;4;1.050256975073901;-31.617744600451914;1.2636427493439601;-31.629759779521663
-60;5;0.2424396423630667;-31.567629448339638;0.58046074141435;-31.565091850883928
-60;6;0.3526924397881415;-31.538815047093074;0.0954559321971518;-31.539814135258787
-60;7;-0.22795587393102673;-31.46304200476028;-0.26753181495614703;-31.481817972580295
-60;8;-1.38407120712692;-31.42589689300629;-1.3510226523134041;-31.44446447576933
-60;9;-2.135749170759533;-31.389355116324232;-1.935139709087012;-31.38272389111242
-60;10;-2.9083998673174256;-31.35587871096823;-2.959118530903692;-31.33220437467768
-60;11;-3.640556025442384;-31.302081095215026;-3.9653999129681403;-31.296783905674797
-60;12;-4.8426551671252644;-31.30612885736672;-4.808645189687833;-31.28242042709259
-60;13;-6.091906658869036;-31.24314093671787;-6.201798045250162;-31.24165795017288
-60;14;-7.024185525228406;-31.192127461393216;-7.307057965642633;-31.190026122452398
-60;15;-8.389825271664249;-31.21372737411293;-8.488020142941469;-31.16116988945789
-60;16;-9.554127702126877;-31.15156074731232;-9.613030070435707;-31.163153928274586
-60;17;-10.971025224323219;-31.04452749811536;-10.750318622697531;-31.05217445132009
-60;18;-11.492761604171308;-31.00487344933922;-11.442651868558276;-31.074470418776496
-60;19;-12.52032387548236;-31.053107616319284;-12.702097365691209;-31.03909290441996
-60;20;-13.726116732904593;-30.962451971519783;-13.912815287616917;-30.922476942583835
-60;21;-14.67163251024805;-30.96590008819798;-14.881357689943602;-30.963828631879736
-60;22;-15.770463078758375;-31.02873440901096;-15.905659127968983;-30.917538265636487
-60;23;-17.04873669833336;-30.833245141984868;-17.146516340469677;-30.874451757601484
-60;24;-18.050014459426308;-30.862658959524573;-17.909696946544095;-30.829705484352413
-60;25;-19.05377925007084;-30.799365548891316;-19.04170905926371;-30.822605362612556
-60;26;-20.28277412864313;-30.761034056429217;-20.217092560944558;-30.749754999463516
-60;27;-21.143895948434142;-30.714781049504847;-21.10840707164867;-30.796124832088807
-60;28;-22.14259367053335;-30.625865095578753;-22.230876965587125;-30.69299509815619
-60;29;-22.83247720974536;-30.772312007554092;-23.160918022501917;-30.662176737896164
-60;30;-24.1373516471076;-30.49929269859382;-24.187832899787537;-30.624814348184582
-60;31;-25.24563162932314;-30.530141024623816;-25.273692032821717;-30.49282415630212
-60;32;-26.259195853116704;-30.480342991090104;-26.210712717326544;-30.498758844462927
-60;33;-27.449969018592288;-30.541173480369512;-27.278586046982188;-30.49214327072822
-60;34;-28.252416384515396;-30.381254613212732;-28.261486463567135;-30.501228661431536
-60;35;-29.369708694462158;-30.483962921000373;-29.409282315266193;-30.417478338046944
-60;36;-30.108016702003845;-30.460840432909155;-30.238050648934426;-30.42673336133239
-60;37;-31.255421318268255;-30.53849247184998;-31.24200416689203;-30.34893303015526
-60;38;-32.30914467556881;-30.382347306675552;-32.28991484260036;-30.364300216184738
-60;39;-33.02125587028975;-30.427016805420294;-33.16366107017941;-30.4014823863747
-50;-40;44.899431933549096;-43.22605169435564;44.71284919921106;-43.34617841891859
-50;-39;43.772511575052036;-43.19161645062852;43.77628436906165;-43.254890716462974
-50;-38;42.90390719809165;-43.378022491832745;42.706094374346534;-43.18782589627527
-50;-37;41.72865283162196;-43.12578830614187;41.74854613212943;-43.11735612582556
-50;-36;40.771443096326564;-43.400628100049374;40.831419072146424;-43.16070917107795
-50;-35;39.80564621010153;-43.002445719357716;39.759793577892914;-43.179505345316464
-50;-34;38.73651603586854;-43.05137598280189;38.594865731145894;-43.13052965496316
-50;-33;37.744855743723555;-42.95535485138962;37.87363800070891;-43.03116158348241
-50;-32;36.79672446076203;-42.7861613667206;36.79263149956937;-42.927468257891384
-50;-31;35.800710336124915;-42.94215772733808;35.716823431396904;-42.98886331219753
-50;-30;34.88946642195915;-42.976553724084475;34.80119882467439;-42.95751901201558
-50;-29;33.863509791008404;-43.01477133865403;33.72964468003148;-42.88016834529263
-50;-28;32.6507310659774;-42.846401224518004;32.65469308841626;-42.82771988698425
-50;-27;31.924148170982296;-42.80019479545989;31.764929948897144;-42.846369566375955
-50;-26;30.801835189863596;-42.755427927539756;30.713930517343176;-42.83116671566234
-50;-25;29.88144398226011;-42.85666949986749;29.870047824521393;-42.79412271014405
-50;-24;28.61527551697885;-42.830997318431145;28.822040574324916;-42.73728198973575
-50;-23;27.599401334790645;-42.66380597809992;27.58536285092096;-42.67312760960866
-50;-22;26.810434120609983;-42.60734100491788;26.679584268029437;-42.71488135248243
-50;-21;25.327658299166586;-42.65640900693611;25.740028939287143;-42.54448869428286
